id_persona,nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo,Sexo
18043,ECUATORIANA,,,,,,,,38,HOMBRE
18044,ECUATORIANA,,,,,,,,41,HOMBRE
18045,ECUATORIANA,,,,,,,,40,HOMBRE
18046,ECUATORIANA,,,,,,,,26,HOMBRE
18047,ECUATORIANA,,,,,,,,23,HOMBRE
18048,ECUATORIANA,,,,,,,,29,HOMBRE
18049,ECUATORIANA,,,,,,,,37,HOMBRE
18050,ECUATORIANA,,,,,,,,30,HOMBRE
18051,ECUATORIANA,,,,,,,,20,HOMBRE
18052,ECUATORIANA,,,,,,,,29,HOMBRE
18053,ECUATORIANA,,,,,,,,56,HOMBRE
18054,ECUATORIANA,,,,,,,,17,HOMBRE
18055,ECUATORIANA,,,,,,,,31,HOMBRE
18056,ECUATORIANA,,,,,,,,37,HOMBRE
18057,ECUATORIANA,,,,,,,,55,HOMBRE
18058,ECUATORIANA,,,,,,,,36,HOMBRE
18059,ECUATORIANA,,,,,,,,28,HOMBRE
18060,ECUATORIANA,,,,,,,,21,HOMBRE
18061,ECUATORIANA,,,,,,,,19,HOMBRE
18062,ECUATORIANA,,,,,,,,30,HOMBRE
18063,ECUATORIANA,,,,,,,,42,HOMBRE
18064,ECUATORIANA,,,,,,,,25,HOMBRE
18065,ECUATORIANA,,,,,,,,23,HOMBRE
18066,ECUATORIANA,,,,,,,,21,MUJER
18067,ECUATORIANA,,,,,,,,20,MUJER
18068,ECUATORIANA,,,,,,,,21,HOMBRE
18069,ECUATORIANA,,,,,,,,41,HOMBRE
18070,ECUATORIANA,,,,,,,,44,HOMBRE
18071,ECUATORIANA,,,,,,,,20,HOMBRE
18072,ECUATORIANA,,,,,,,,25,HOMBRE
18073,ECUATORIANA,,,,,,,,26,HOMBRE
18074,ECUATORIANA,,,,,,,,33,HOMBRE
18075,ECUATORIANA,,,,,,,,33,HOMBRE
18076,ECUATORIANA,,,,,,,,51,HOMBRE
18077,ECUATORIANA,,,,,,,,22,HOMBRE
18078,ECUATORIANA,,,,,,,,23,HOMBRE
18079,ECUATORIANA,,,,,,,,47,HOMBRE
18080,ECUATORIANA,,,,,,,,33,HOMBRE
18081,ECUATORIANA,,,,,,,,43,HOMBRE
18082,ECUATORIANA,,,,,,,,37,HOMBRE
18083,ECUATORIANA,,,,,,,,52,HOMBRE
18084,ECUATORIANA,,,,,,,,25,HOMBRE
18085,ECUATORIANA,,,,,,,,25,HOMBRE
18086,ECUATORIANA,,,,,,,,38,HOMBRE
18087,ECUATORIANA,,,,,,,,21,HOMBRE
18088,ECUATORIANA,,,,,,,,39,HOMBRE
18089,ECUATORIANA,,,,,,,,40,HOMBRE
18090,ECUATORIANA,,,,,,,,24,HOMBRE
18091,ECUATORIANA,,,,,,,,17,HOMBRE
18092,ECUATORIANA,,,,,,,,22,HOMBRE
18093,ECUATORIANA,,,,,,,,46,HOMBRE
18094,ECUATORIANA,,,,,,,,40,HOMBRE
18095,ECUATORIANA,,,,,,,,44,HOMBRE
18096,ECUATORIANA,,,,,,,,35,MUJER
18097,ECUATORIANA,,,,,,,,28,HOMBRE
18098,ECUATORIANA,,,,,,,,22,HOMBRE
18099,ECUATORIANA,,,,,,,,38,HOMBRE
18100,ECUATORIANA,,,,,,,,40,HOMBRE
18101,ECUATORIANA,,,,,,,,32,HOMBRE
18102,ECUATORIANA,,,,,,,,32,HOMBRE
18103,ECUATORIANA,,,,,,,,24,HOMBRE
18104,ECUATORIANA,,,,,,,,27,HOMBRE
18105,ECUATORIANA,,,,,,,,21,HOMBRE
18106,ECUATORIANA,,,,,,,,38,HOMBRE
18107,ECUATORIANA,,,,,,,,24,HOMBRE
18108,ECUATORIANA,,,,,,,,29,HOMBRE
18109,ECUATORIANA,,,,,,,,32,HOMBRE
18110,ECUATORIANA,,,,,,,,29,HOMBRE
18111,ECUATORIANA,,,,,,,,20,HOMBRE
18112,ECUATORIANA,,,,,,,,50,HOMBRE
18113,ECUATORIANA,,,,,,,,,HOMBRE
18114,ECUATORIANA,,,,,,,,36,HOMBRE
18115,ECUATORIANA,,,,,,,,42,HOMBRE
18116,ECUATORIANA,,,,,,,,31,HOMBRE
18117,ECUATORIANA,,,,,,,,30,HOMBRE
18118,ECUATORIANA,,,,,,,,34,MUJER
18119,ECUATORIANA,,,,,,,,29,HOMBRE
18120,ECUATORIANA,,,,,,,,22,HOMBRE
18121,ECUATORIANA,,,,,,,,24,HOMBRE
18122,ECUATORIANA,,,,,,,,21,MUJER
18123,ECUATORIANA,,,,,,,,,HOMBRE
18124,ECUATORIANA,,,,,,,,34,MUJER
18125,ECUATORIANA,,,,,,,,44,HOMBRE
18126,ECUATORIANA,,,,,,,,19,HOMBRE
18127,ECUATORIANA,,,,,,,,49,HOMBRE
18128,ECUATORIANA,,,,,,,,21,HOMBRE
18129,ECUATORIANA,,,,,,,,19,MUJER
18130,ECUATORIANA,,,,,,,,33,HOMBRE
18131,ECUATORIANA,,,,,,,,44,HOMBRE
18132,ECUATORIANA,,,,,,,,37,HOMBRE
18133,ECUATORIANA,,,,,,,,31,HOMBRE
18134,ECUATORIANA,,,,,,,,25,HOMBRE
18135,ECUATORIANA,,,,,,,,27,HOMBRE
18136,ECUATORIANA,,,,,,,,24,HOMBRE
18137,ECUATORIANA,,,,,,,,27,HOMBRE
18138,ECUATORIANA,,,,,,,,23,HOMBRE
18139,ECUATORIANA,,,,,,,,41,HOMBRE
18140,ECUATORIANA,,,,,,,,25,HOMBRE
18141,ECUATORIANA,,,,,,,,21,HOMBRE
18142,ECUATORIANA,,,,,,,,26,HOMBRE
18143,ECUATORIANA,,,,,,,,16,HOMBRE
18144,ECUATORIANA,,,,,,,,14,HOMBRE
18145,ECUATORIANA,,,,,,,,26,HOMBRE
18146,ECUATORIANA,,,,,,,,28,HOMBRE
18147,ECUATORIANA,,,,,,,,,HOMBRE
18148,ECUATORIANA,,,,,,,,52,HOMBRE
18149,ECUATORIANA,,,,,,,,35,HOMBRE
18150,ECUATORIANA,,,,,,,,24,HOMBRE
18151,ECUATORIANA,,,,,,,,18,HOMBRE
18152,ECUATORIANA,,,,,,,,21,HOMBRE
18153,ECUATORIANA,,,,,,,,23,HOMBRE
18154,ECUATORIANA,,,,,,,,38,HOMBRE
18155,ECUATORIANA,,,,,,,,44,HOMBRE
18156,ECUATORIANA,,,,,,,,32,HOMBRE
18157,ECUATORIANA,,,,,,,,36,HOMBRE
18158,ECUATORIANA,,,,,,,,24,HOMBRE
18159,ECUATORIANA,,,,,,,,29,HOMBRE
18160,ECUATORIANA,,,,,,,,36,HOMBRE
18161,ECUATORIANA,,,,,,,,21,HOMBRE
18162,ECUATORIANA,,,,,,,,19,HOMBRE
18163,ECUATORIANA,,,,,,,,29,HOMBRE
18164,ECUATORIANA,,,,,,,,38,HOMBRE
18165,ECUATORIANA,,,,,,,,21,HOMBRE
18166,ECUATORIANA,,,,,,,,24,HOMBRE
18167,ECUATORIANA,,,,,,,,34,HOMBRE
18168,ECUATORIANA,,,,,,,,34,HOMBRE
18169,ECUATORIANA,,,,,,,,20,HOMBRE
18170,ECUATORIANA,,,,,,,,38,HOMBRE
18171,ECUATORIANA,,,,,,,,31,HOMBRE
18172,ECUATORIANA,,,,,,,,29,HOMBRE
18173,ECUATORIANA,,,,,,,,45,HOMBRE
18174,ECUATORIANA,,,,,,,,20,HOMBRE
18175,ECUATORIANA,,,,,,,,63,HOMBRE
18176,ECUATORIANA,,,,,,,,23,HOMBRE
18177,ECUATORIANA,,,,,,,,42,HOMBRE
18178,ECUATORIANA,,,,,,,,28,MUJER
18179,ECUATORIANA,,,,,,,,26,HOMBRE
18180,ECUATORIANA,,,,,,,,22,HOMBRE
18181,ECUATORIANA,,,,,,,,32,HOMBRE
18182,ECUATORIANA,,,,,,,,33,HOMBRE
18183,ECUATORIANA,,,,,,,,44,HOMBRE
18184,ECUATORIANA,,,,,,,,21,HOMBRE
18185,ECUATORIANA,,,,,,,,26,HOMBRE
18186,ECUATORIANA,,,,,,,,18,HOMBRE
18187,ECUATORIANA,,,,,,,,53,HOMBRE
18188,ECUATORIANA,,,,,,,,18,HOMBRE
18189,ECUATORIANA,,,,,,,,36,HOMBRE
18190,ECUATORIANA,,,,,,,,20,MUJER
18191,ECUATORIANA,,,,,,,,26,HOMBRE
18192,ECUATORIANA,,,,,,,,43,HOMBRE
18193,ECUATORIANA,,,,,,,,33,HOMBRE
18194,ECUATORIANA,,,,,,,,28,MUJER
18195,ECUATORIANA,,,,,,,,19,HOMBRE
18196,ECUATORIANA,,,,,,,,31,HOMBRE
18197,ECUATORIANA,,,,,,,,40,HOMBRE
18198,ECUATORIANA,,,,,,,,37,HOMBRE
18199,DOMINICANA,,,,,,,,26,HOMBRE
18200,ECUATORIANA,,,,,,,,21,MUJER
18201,ECUATORIANA,,,,,,,,20,HOMBRE
18202,ECUATORIANA,,,,,,,,27,HOMBRE
18203,ECUATORIANA,,,,,,,,,HOMBRE
18204,ECUATORIANA,,,,,,,,31,HOMBRE
18205,ECUATORIANA,,,,,,,,72,HOMBRE
18206,ECUATORIANA,,,,,,,,31,HOMBRE
18207,ECUATORIANA,,,,,,,,35,HOMBRE
18208,ECUATORIANA,,,,,,,,26,MUJER
18209,ECUATORIANA,,,,,,,,26,MUJER
18210,ECUATORIANA,,,,,,,,38,HOMBRE
18211,ECUATORIANA,,,,,,,,24,HOMBRE
18212,ECUATORIANA,,,,,,,,31,HOMBRE
18213,ECUATORIANA,,,,,,,,19,HOMBRE
18214,ECUATORIANA,,,,,,,,18,HOMBRE
18215,ECUATORIANA,,,,,,,,20,HOMBRE
18216,ECUATORIANA,,,,,,,,30,HOMBRE
18217,ECUATORIANA,,,,,,,,28,HOMBRE
18218,ECUATORIANA,,,,,,,,19,HOMBRE
18219,ECUATORIANA,,,,,,,,63,HOMBRE
18220,ECUATORIANA,,,,,,,,41,HOMBRE
18221,ECUATORIANA,,,,,,,,30,HOMBRE
18222,ECUATORIANA,,,,,,,,17,HOMBRE
18223,ECUATORIANA,,,,,,,,20,HOMBRE
18224,ECUATORIANA,,,,,,,,24,HOMBRE
18225,ECUATORIANA,,,,,,,,26,HOMBRE
18226,ECUATORIANA,,,,,,,,46,HOMBRE
18227,ECUATORIANA,,,,,,,,37,HOMBRE
18228,ECUATORIANA,,,,,,,,31,HOMBRE
18229,ECUATORIANA,,,,,,,,64,HOMBRE
18230,ECUATORIANA,,,,,,,,40,HOMBRE
18231,ECUATORIANA,,,,,,,,36,HOMBRE
18232,ECUATORIANA,,,,,,,,21,HOMBRE
18233,ECUATORIANA,,,,,,,,45,HOMBRE
18234,ECUATORIANA,,,,,,,,44,HOMBRE
18235,ECUATORIANA,,,,,,,,31,HOMBRE
18236,ECUATORIANA,,,,,,,,62,HOMBRE
18237,ECUATORIANA,,,,,,,,28,HOMBRE
18238,ECUATORIANA,,,,,,,,43,HOMBRE
18239,ECUATORIANA,,,,,,,,18,MUJER
18240,ECUATORIANA,,,,,,,,33,HOMBRE
18241,ECUATORIANA,,,,,,,,57,HOMBRE
18242,ECUATORIANA,,,,,,,,34,HOMBRE
18243,ECUATORIANA,,,,,,,,62,HOMBRE
18244,ECUATORIANA,,,,,,,,44,MUJER
18245,ECUATORIANA,,,,,,,,55,MUJER
18246,ECUATORIANA,,,,,,,,20,HOMBRE
18247,ECUATORIANA,,,,,,,,28,HOMBRE
18248,ECUATORIANA,,,,,,,,33,HOMBRE
18249,ECUATORIANA,,,,,,,,47,HOMBRE
18250,ECUATORIANA,,,,,,,,27,HOMBRE
18251,ECUATORIANA,,,,,,,,25,HOMBRE
18252,ECUATORIANA,,,,,,,,32,HOMBRE
18253,ECUATORIANA,,,,,,,,23,HOMBRE
18254,ECUATORIANA,,,,,,,,26,HOMBRE
18255,ECUATORIANA,,,,,,,,44,HOMBRE
18256,ECUATORIANA,,,,,,,,39,HOMBRE
18257,ECUATORIANA,,,,,,,,37,HOMBRE
18258,ECUATORIANA,,,,,,,,44,HOMBRE
18259,ECUATORIANA,,,,,,,,25,HOMBRE
18260,ECUATORIANA,,,,,,,,22,HOMBRE
18261,ECUATORIANA,,,,,,,,53,HOMBRE
18262,ECUATORIANA,,,,,,,,18,HOMBRE
18263,ECUATORIANA,,,,,,,,53,HOMBRE
18264,ECUATORIANA,,,,,,,,22,HOMBRE
18265,ECUATORIANA,,,,,,,,25,HOMBRE
18266,ECUATORIANA,,,,,,,,23,HOMBRE
18267,ECUATORIANA,,,,,,,,78,HOMBRE
18268,ECUATORIANA,,,,,,,,29,HOMBRE
18269,ECUATORIANA,,,,,,,,47,HOMBRE
18270,ECUATORIANA,,,,,,,,29,HOMBRE
18271,ECUATORIANA,,,,,,,,35,MUJER
18272,ECUATORIANA,,,,,,,,28,HOMBRE
18273,ECUATORIANA,,,,,,,,41,HOMBRE
18274,ECUATORIANA,,,,,,,,33,HOMBRE
18275,ECUATORIANA,,,,,,,,27,HOMBRE
18276,ECUATORIANA,,,,,,,,28,HOMBRE
18277,ECUATORIANA,,,,,,,,32,HOMBRE
18278,ECUATORIANA,,,,,,,,27,MUJER
18279,ECUATORIANA,,,,,,,,31,HOMBRE
18280,ECUATORIANA,,,,,,,,18,HOMBRE
18281,COLOMBIANA,,,,,,,,,HOMBRE
18282,COLOMBIANA,,,,,,,,,HOMBRE
18283,ECUATORIANA,,,,,,,,40,HOMBRE
18284,ECUATORIANA,,,,,,,,19,HOMBRE
18285,ECUATORIANA,,,,,,,,26,HOMBRE
18286,ECUATORIANA,,,,,,,,35,HOMBRE
18287,ECUATORIANA,,,,,,,,30,HOMBRE
18288,ECUATORIANA,,,,,,,,75,HOMBRE
18289,ECUATORIANA,,,,,,,,33,HOMBRE
18290,ECUATORIANA,,,,,,,,37,HOMBRE
18291,ECUATORIANA,,,,,,,,31,HOMBRE
18292,ECUATORIANA,,,,,,,,43,HOMBRE
18293,ECUATORIANA,,,,,,,,40,HOMBRE
18294,ECUATORIANA,,,,,,,,27,HOMBRE
18295,ECUATORIANA,,,,,,,,32,HOMBRE
18296,ECUATORIANA,,,,,,,,16,HOMBRE
18297,ECUATORIANA,,,,,,,,34,HOMBRE
18298,ECUATORIANA,,,,,,,,27,MUJER
18299,ECUATORIANA,,,,,,,,35,HOMBRE
18300,ECUATORIANA,,,,,,,,43,HOMBRE
18301,,,,,,,,,,MUJER
18302,ECUATORIANA,,,,,,,,29,HOMBRE
18303,ECUATORIANA,,,,,,,,,HOMBRE
18304,ECUATORIANA,,,,,,,,22,HOMBRE
18305,ECUATORIANA,,,,,,,,21,HOMBRE
18306,ECUATORIANA,,,,,,,,42,HOMBRE
18307,ECUATORIANA,,,,,,,,37,HOMBRE
18308,ECUATORIANA,,,,,,,,28,HOMBRE
18309,ECUATORIANA,,,,,,,,24,HOMBRE
18310,ECUATORIANA,,,,,,,,16,HOMBRE
18311,ECUATORIANA,,,,,,,,15,HOMBRE
18312,ECUATORIANA,,,,,,,,48,HOMBRE
18313,ECUATORIANA,,,,,,,,29,HOMBRE
18314,ECUATORIANA,,,,,,,,34,HOMBRE
18315,ECUATORIANA,,,,,,,,28,HOMBRE
18316,ECUATORIANA,,,,,,,,33,HOMBRE
18317,ECUATORIANA,,,,,,,,60,HOMBRE
18318,ECUATORIANA,,,,,,,,39,HOMBRE
18319,ECUATORIANA,,,,,,,,17,HOMBRE
18320,ECUATORIANA,,,,,,,,64,HOMBRE
18321,ECUATORIANA,,,,,,,,40,HOMBRE
18322,ECUATORIANA,,,,,,,,26,HOMBRE
18323,ECUATORIANA,,,,,,,,21,HOMBRE
18324,ECUATORIANA,,,,,,,,28,HOMBRE
18325,ECUATORIANA,,,,,,,,47,HOMBRE
18326,ECUATORIANA,,,,,,,,25,HOMBRE
18327,ECUATORIANA,,,,,,,,33,HOMBRE
18328,ECUATORIANA,,,,,,,,21,HOMBRE
18329,ECUATORIANA,,,,,,,,27,HOMBRE
18330,ECUATORIANA,,,,,,,,52,HOMBRE
18331,ECUATORIANA,,,,,,,,17,HOMBRE
18332,ECUATORIANA,,,,,,,,47,HOMBRE
18333,ECUATORIANA,,,,,,,,44,HOMBRE
18334,ECUATORIANA,,,,,,,,29,HOMBRE
18335,ECUATORIANA,,,,,,,,24,HOMBRE
18336,ECUATORIANA,,,,,,,,29,HOMBRE
18337,ECUATORIANA,,,,,,,,18,HOMBRE
18338,ECUATORIANA,,,,,,,,56,HOMBRE
18339,ECUATORIANA,,,,,,,,20,HOMBRE
18340,ECUATORIANA,,,,,,,,18,HOMBRE
18341,ECUATORIANA,,,,,,,,28,HOMBRE
18342,ECUATORIANA,,,,,,,,31,HOMBRE
18343,ECUATORIANA,,,,,,,,16,HOMBRE
18344,ECUATORIANA,,,,,,,,30,HOMBRE
18345,ECUATORIANA,,,,,,,,46,HOMBRE
18346,ECUATORIANA,,,,,,,,55,HOMBRE
18347,ECUATORIANA,,,,,,,,23,HOMBRE
18348,ECUATORIANA,,,,,,,,52,HOMBRE
18349,ECUATORIANA,,,,,,,,27,HOMBRE
18350,ECUATORIANA,,,,,,,,31,HOMBRE
18351,ECUATORIANA,,,,,,,,20,HOMBRE
18352,ECUATORIANA,,,,,,,,28,HOMBRE
18353,ECUATORIANA,,,,,,,,41,HOMBRE
18354,ECUATORIANA,,,,,,,,19,HOMBRE
18355,ECUATORIANA,,,,,,,,19,HOMBRE
18356,HONDUREÑA,,,,,,,,,HOMBRE
18357,COLOMBIANA,,,,,,,,,HOMBRE
18358,COLOMBIANA,,,,,,,,,HOMBRE
18359,ARGENTINA,,,,,,,,,HOMBRE
18360,COLOMBIANA,,,,,,,,,HOMBRE
18361,VENEZOLANA,,,,,,,,,HOMBRE
18362,ECUATORIANA,,,,,,,,40,HOMBRE
18363,ECUATORIANA,,,,,,,,30,HOMBRE
18364,,,,,,,,,,HOMBRE
18365,ECUATORIANA,,,,,,,,19,HOMBRE
18366,ECUATORIANA,,,,,,,,21,HOMBRE
18367,ECUATORIANA,,,,,,,,36,HOMBRE
18368,ECUATORIANA,,,,,,,,29,HOMBRE
18369,ECUATORIANA,,,,,,,,38,HOMBRE
18370,ECUATORIANA,,,,,,,,36,HOMBRE
18371,ECUATORIANA,,,,,,,,26,HOMBRE
18372,ECUATORIANA,,,,,,,,65,HOMBRE
18373,ECUATORIANA,,,,,,,,24,HOMBRE
18374,ECUATORIANA,,,,,,,,30,HOMBRE
18375,ECUATORIANA,,,,,,,,33,HOMBRE
18376,ECUATORIANA,,,,,,,,35,HOMBRE
18377,ECUATORIANA,,,,,,,,27,HOMBRE
18378,ECUATORIANA,,,,,,,,21,HOMBRE
18379,ECUATORIANA,,,,,,,,37,HOMBRE
18380,ECUATORIANA,,,,,,,,38,HOMBRE
18381,ECUATORIANA,,,,,,,,27,HOMBRE
18382,ECUATORIANA,,,,,,,,32,HOMBRE
18383,ECUATORIANA,,,,,,,,36,HOMBRE
18384,ECUATORIANA,,,,,,,,29,HOMBRE
18385,ECUATORIANA,,,,,,,,19,HOMBRE
18386,ECUATORIANA,,,,,,,,30,HOMBRE
18387,,,,,,,,,,HOMBRE
18388,COLOMBIANA,,,,,,,,,HOMBRE
18389,ECUATORIANA,,,,,,,,25,HOMBRE
18390,ECUATORIANA,,,,,,,,35,HOMBRE
18391,ECUATORIANA,,,,,,,,25,HOMBRE
18392,ECUATORIANA,,,,,,,,36,HOMBRE
18393,ECUATORIANA,,,,,,,,27,HOMBRE
18394,ECUATORIANA,,,,,,,,27,HOMBRE
18395,ECUATORIANA,,,,,,,,27,MUJER
18396,ECUATORIANA,,,,,,,,20,HOMBRE
18397,ECUATORIANA,,,,,,,,28,HOMBRE
18398,ECUATORIANA,,,,,,,,41,HOMBRE
18399,ECUATORIANA,,,,,,,,17,HOMBRE
18400,ECUATORIANA,,,,,,,,46,HOMBRE
18401,ECUATORIANA,,,,,,,,40,HOMBRE
18402,ECUATORIANA,,,,,,,,21,HOMBRE
18403,ECUATORIANA,,,,,,,,36,HOMBRE
18404,ECUATORIANA,,,,,,,,51,HOMBRE
18405,ECUATORIANA,,,,,,,,39,HOMBRE
18406,ECUATORIANA,,,,,,,,58,HOMBRE
18407,ECUATORIANA,,,,,,,,29,HOMBRE
18408,ECUATORIANA,,,,,,,,27,HOMBRE
18409,ECUATORIANA,,,,,,,,25,HOMBRE
18410,ECUATORIANA,,,,,,,,33,HOMBRE
18411,ECUATORIANA,,,,,,,,18,HOMBRE
18412,ECUATORIANA,,,,,,,,,HOMBRE
18413,ECUATORIANA,,,,,,,,42,HOMBRE
18414,ECUATORIANA,,,,,,,,21,HOMBRE
18415,ECUATORIANA,,,,,,,,23,HOMBRE
18416,ECUATORIANA,,,,,,,,18,HOMBRE
18417,ECUATORIANA,,,,,,,,34,HOMBRE
18418,ECUATORIANA,,,,,,,,32,HOMBRE
18419,ECUATORIANA,,,,,,,,27,MUJER
18420,ECUATORIANA,,,,,,,,23,MUJER
18421,ECUATORIANA,,,,,,,,60,HOMBRE
18422,ECUATORIANA,,,,,,,,61,HOMBRE
18423,ECUATORIANA,,,,,,,,18,HOMBRE
18424,ECUATORIANA,,,,,,,,26,HOMBRE
18425,ECUATORIANA,,,,,,,,18,HOMBRE
18426,ECUATORIANA,,,,,,,,32,HOMBRE
18427,ECUATORIANA,,,,,,,,52,HOMBRE
18428,ECUATORIANA,,,,,,,,48,HOMBRE
18429,ECUATORIANA,,,,,,,,42,HOMBRE
18430,ECUATORIANA,,,,,,,,29,HOMBRE
18431,ECUATORIANA,,,,,,,,21,HOMBRE
18432,ECUATORIANA,,,,,,,,22,MUJER
18433,ECUATORIANA,,,,,,,,23,HOMBRE
18434,ECUATORIANA,,,,,,,,52,MUJER
18435,ECUATORIANA,,,,,,,,40,HOMBRE
18436,ECUATORIANA,,,,,,,,32,HOMBRE
18437,ECUATORIANA,,,,,,,,25,HOMBRE
18438,ECUATORIANA,,,,,,,,39,HOMBRE
18439,ECUATORIANA,,,,,,,,35,HOMBRE
18440,ECUATORIANA,,,,,,,,21,HOMBRE
18441,ECUATORIANA,,,,,,,,20,MUJER
18442,ECUATORIANA,,,,,,,,25,HOMBRE
18443,ECUATORIANA,,,,,,,,37,HOMBRE
18444,ECUATORIANA,,,,,,,,31,HOMBRE
18445,ECUATORIANA,,,,,,,,20,HOMBRE
18446,ECUATORIANA,,,,,,,,28,HOMBRE
18447,COLOMBIANA,,,,,,,,,MUJER
18448,ECUATORIANA,,,,,,,,28,HOMBRE
18449,ECUATORIANA,,,,,,,,23,HOMBRE
18450,ECUATORIANA,,,,,,,,38,MUJER
18451,ECUATORIANA,,,,,,,,22,HOMBRE
18452,ECUATORIANA,,,,,,,,20,HOMBRE
18453,ECUATORIANA,,,,,,,,31,HOMBRE
18454,ECUATORIANA,,,,,,,,18,HOMBRE
18455,ECUATORIANA,,,,,,,,18,HOMBRE
18456,ECUATORIANA,,,,,,,,24,HOMBRE
18457,ECUATORIANA,,,,,,,,19,HOMBRE
18458,ECUATORIANA,,,,,,,,16,HOMBRE
18459,ECUATORIANA,,,,,,,,,HOMBRE
18460,ECUATORIANA,,,,,,,,26,HOMBRE
18461,ECUATORIANA,,,,,,,,27,HOMBRE
18462,ECUATORIANA,,,,,,,,22,HOMBRE
18463,ECUATORIANA,,,,,,,,21,HOMBRE
18464,ECUATORIANA,,,,,,,,22,HOMBRE
18465,ECUATORIANA,,,,,,,,20,HOMBRE
18466,ECUATORIANA,,,,,,,,25,HOMBRE
18467,ECUATORIANA,,,,,,,,41,HOMBRE
18468,ECUATORIANA,,,,,,,,25,HOMBRE
18469,ECUATORIANA,,,,,,,,36,HOMBRE
18470,ECUATORIANA,,,,,,,,20,HOMBRE
18471,ECUATORIANA,,,,,,,,17,HOMBRE
18472,ECUATORIANA,,,,,,,,15,HOMBRE
18473,ECUATORIANA,,,,,,,,16,HOMBRE
18474,ECUATORIANA,,,,,,,,32,HOMBRE
18475,ECUATORIANA,,,,,,,,52,HOMBRE
18476,ECUATORIANA,,,,,,,,24,HOMBRE
18477,ECUATORIANA,,,,,,,,39,HOMBRE
18478,ECUATORIANA,,,,,,,,32,HOMBRE
18479,ECUATORIANA,,,,,,,,50,HOMBRE
18480,ECUATORIANA,,,,,,,,24,HOMBRE
18481,ECUATORIANA,,,,,,,,50,HOMBRE
18482,ECUATORIANA,,,,,,,,32,HOMBRE
18483,ECUATORIANA,,,,,,,,30,HOMBRE
18484,ECUATORIANA,,,,,,,,37,HOMBRE
18485,ECUATORIANA,,,,,,,,30,HOMBRE
18486,ECUATORIANA,,,,,,,,32,HOMBRE
18487,ECUATORIANA,,,,,,,,20,HOMBRE
18488,ECUATORIANA,,,,,,,,38,HOMBRE
18489,COLOMBIANA,,,,,,,,,MUJER
18490,ECUATORIANA,,,,,,,,29,HOMBRE
18491,ECUATORIANA,,,,,,,,35,HOMBRE
18492,COLOMBIANA,,,,,,,,,HOMBRE
18493,ECUATORIANA,,,,,,,,35,HOMBRE
18494,ECUATORIANA,,,,,,,,28,HOMBRE
18495,ECUATORIANA,,,,,,,,17,HOMBRE
18496,ECUATORIANA,,,,,,,,31,HOMBRE
18497,ECUATORIANA,,,,,,,,49,HOMBRE
18498,ECUATORIANA,,,,,,,,56,HOMBRE
18499,ECUATORIANA,,,,,,,,32,HOMBRE
18500,ECUATORIANA,,,,,,,,39,HOMBRE
18501,ECUATORIANA,,,,,,,,20,HOMBRE
18502,ECUATORIANA,,,,,,,,41,HOMBRE
18503,ECUATORIANA,,,,,,,,40,MUJER
18504,ECUATORIANA,,,,,,,,25,HOMBRE
18505,ECUATORIANA,,,,,,,,25,HOMBRE
18506,COLOMBIANA,,,,,,,,,MUJER
18507,COLOMBIANA,,,,,,,,,HOMBRE
18508,COLOMBIANA,,,,,,,,,HOMBRE
18509,ECUATORIANA,,,,,,,,29,HOMBRE
18510,ECUATORIANA,,,,,,,,45,HOMBRE
18511,ECUATORIANA,,,,,,,,34,HOMBRE
18512,ECUATORIANA,,,,,,,,33,HOMBRE
18513,ECUATORIANA,,,,,,,,22,HOMBRE
18514,ECUATORIANA,,,,,,,,30,HOMBRE
18515,ECUATORIANA,,,,,,,,37,HOMBRE
18516,ECUATORIANA,,,,,,,,25,HOMBRE
18517,ECUATORIANA,,,,,,,,34,HOMBRE
18518,ECUATORIANA,,,,,,,,33,HOMBRE
18519,ECUATORIANA,,,,,,,,26,HOMBRE
18520,ECUATORIANA,,,,,,,,25,HOMBRE
18521,ECUATORIANA,,,,,,,,33,HOMBRE
18522,ECUATORIANA,,,,,,,,30,MUJER
18523,ECUATORIANA,,,,,,,,30,HOMBRE
18524,ECUATORIANA,,,,,,,,34,HOMBRE
18525,ECUATORIANA,,,,,,,,39,HOMBRE
18526,ECUATORIANA,,,,,,,,48,HOMBRE
18527,ECUATORIANA,,,,,,,,33,HOMBRE
18528,ECUATORIANA,,,,,,,,44,HOMBRE
18529,ECUATORIANA,,,,,,,,31,HOMBRE
18530,ECUATORIANA,,,,,,,,22,HOMBRE
18531,ECUATORIANA,,,,,,,,21,HOMBRE
18532,ECUATORIANA,,,,,,,,42,HOMBRE
18533,ECUATORIANA,,,,,,,,25,HOMBRE
18534,ECUATORIANA,,,,,,,,53,HOMBRE
18535,ECUATORIANA,,,,,,,,32,HOMBRE
18536,ECUATORIANA,,,,,,,,33,HOMBRE
18537,ECUATORIANA,,,,,,,,24,HOMBRE
18538,ECUATORIANA,,,,,,,,29,HOMBRE
18539,ECUATORIANA,,,,,,,,30,HOMBRE
18540,ECUATORIANA,,,,,,,,28,HOMBRE
18541,ECUATORIANA,,,,,,,,30,MUJER
18542,ECUATORIANA,,,,,,,,36,HOMBRE
18543,ECUATORIANA,,,,,,,,38,HOMBRE
